Brand,Model,Title,BodyType,Doors,Seats,Kilometres,Cylinders,EngineLiters,Fuel100KM,Color,City,State,Price,LogPrice,antigüedad,FuelType_Hybrid,FuelType_LPG,FuelType_Premium,FuelType_Unleaded,Transmission_Manual,DriveType_AWD,DriveType_Front,DriveType_Other,DriveType_Rear,UsedOrNew_NEW,UsedOrNew_USED,Cluster,Año_Fabricacion
59,456,2020 Volvo S60 T5 Momentum,7,-0.19541313184443815,-0.10229760166643412,-0.763888396989751,-0.3383172418380758,-0.343375689043855,-0.1914037969544527,17,107,1,44990.0,10.714217748749789,4,0,0,1,0,0,1,0,0,0,0,1,3,2020
54,304,2021 Subaru Impreza 2.0I-S (awd),3,1.819493336867675,-0.10229760166643412,-1.17690886262978,-0.3383172418380758,-0.343375689043855,-0.24735623347978206,17,385,7,32999.0,10.404262840448617,3,0,0,0,1,0,1,0,0,0,0,1,2,2021
54,304,2014 Subaru Impreza 2.0I (awd),3,1.819493336867675,-0.10229760166643412,-0.03242021591726208,-0.3383172418380758,-0.343375689043855,-0.30390266637351315,1,57,1,14800.0,9.60245002503719,10,0,0,0,1,1,1,0,0,0,0,1,2,2014
41,330,2009 Mitsubishi Lancer RX Sportback,3,1.819493336867675,-0.10229760166643412,1.03863143379303,-0.3383172418380758,-0.343375689043855,0.3381653434600557,2,47,1,7800.0,8.962007209588313,15,0,0,0,1,0,0,1,0,0,0,1,0,2009
44,23,2021 Peugeot 3008 Allure 1.6 THP,6,-0.19541313184443815,-0.10229760166643412,-0.7227078738929809,-0.3383172418380758,-1.0993996771634706,-0.1914037969544527,2,300,1,35971.0,10.490496137034405,3,0,0,1,0,0,0,1,0,0,0,1,3,2021
28,277,2014 Jeep Grand Cherokee Blackhawk,6,-0.19541313184443815,-0.10229760166643412,1.116807533801075,1.6778175690283474,1.425222565853412,1.306361602866978,17,183,1,18999.0,9.852194258148577,10,0,0,1,0,0,0,0,0,0,0,1,1,2014
54,304,2006 Subaru Impreza WRX (awd),7,-0.19541313184443815,-0.10229760166643412,1.1556295537514545,-0.3383172418380758,0.3718035938769702,1.5138836901939885,15,287,1,17888.0,9.791941277791215,18,0,0,0,1,1,1,0,0,0,0,1,0,2006
39,459,2019 Mercedes-Benz SLC 200,1,-2.386352565355528,-3.0702492154064758,-1.2755992305448656,-0.3383172418380758,-0.343375689043855,-0.8419958951759835,17,46,7,69990.0,11.15612194133691,5,0,0,1,0,0,0,0,0,1,0,1,3,2019
4,531,2012 BMW X1 Xdrive 20D Sportline,6,-0.19541313184443815,-0.10229760166643412,0.4974733017768761,-0.3383172418380758,-0.343375689043855,-1.371656911436514,15,183,1,12999.0,9.472704636443673,12,0,0,0,0,0,1,0,0,0,0,1,0,2012
41,506,2017 Mitsubishi Triton GLS (4X4),8,-0.19541313184443815,-0.10229760166643412,0.8431915211491693,-0.3383172418380758,0.2445746496916485,-0.026979852890329403,17,46,7,31369.0,10.353607301184724,7,0,0,0,0,0,0,0,0,0,0,1,0,2017
32,446,2013 Land Rover Discovery 4 3.0 SDV6 SE,6,-0.19541313184443815,1.7957787101786438,0.8661229547080413,1.6778175690283474,0.9179628193666983,0.8205286087464609,19,547,1,31888.0,10.370016401720026,11,0,0,0,0,0,0,0,0,0,0,1,1,2013
51,485,2018 Skoda Superb 162 TSI,9,-0.19541313184443815,-0.10229760166643412,0.5363883092288615,-0.3383172418380758,-0.343375689043855,-0.7175808513378352,19,547,1,22888.0,10.038411724792649,6,0,0,1,0,0,0,1,0,0,0,1,3,2018
48,368,2014 Renault Megane GT-Line,9,-0.19541313184443815,-0.10229760166643412,0.2835274828647198,-0.3383172418380758,-2.1104528622608916,-1.2340854798774141,19,212,1,13900.0,9.539716058977092,10,0,0,1,0,0,0,1,0,0,0,1,2,2014
39,453,2018 Mercedes-Benz S450 L,7,-0.19541313184443815,-0.10229760166643412,-0.5277781780454248,2.2360552813323067,0.9179628193666983,0.3883706605314973,9,153,7,127829.0,11.758456535162068,6,0,0,1,0,0,0,0,0,1,0,1,1,2018
34,348,2022 MG MG3 Auto Core (with Navigation),3,1.819493336867675,-0.10229760166643412,-2.235931673794018,-0.3383172418380758,-1.3236755380648566,-0.5363110884107128,2,55,1,19490.0,9.877708099548641,2,0,0,1,0,0,0,1,0,0,1,0,2,2022
57,112,2020 Toyota C-HR GXL (2WD),6,-0.19541313184443815,-0.10229760166643412,-1.0525194023080575,-0.3383172418380758,-2.1104528622608916,-0.7175808513378352,18,98,1,32990.0,10.403990075979044,4,0,0,1,0,0,0,1,0,0,0,1,3,2020
54,222,2008 Subaru Forester XT Premium,6,-0.19541313184443815,-0.10229760166643412,1.5543681031027587,-0.3383172418380758,0.3718035938769702,1.3484880314184966,15,223,1,13990.0,9.546169544733285,16,0,0,1,0,1,1,0,0,0,0,1,0,2008
39,251,2020 Mercedes-Benz GLE300 D 4Matic,6,-0.19541313184443815,-0.10229760166643412,-0.05179302008497524,-0.3383172418380758,-0.343375689043855,-0.4188330459585895,17,47,1,98800.0,11.500863005142227,4,0,0,0,0,0,1,0,0,0,0,1,3,2020
47,8,2022 Ram 1500 Express,8,-0.19541313184443815,-0.10229760166643412,-0.7731755879487522,2.2360552813323067,2.518637161756821,2.020074048359456,17,158,1,96986.0,11.482332227885397,2,0,0,1,0,0,0,0,0,0,0,1,1,2022
41,388,2020 Mitsubishi Outlander ES 7 Seat (awd),6,-0.19541313184443815,1.7957787101786438,-0.5596646185534474,-0.3383172418380758,0.2445746496916485,-0.24735623347978206,9,31,7,29990.0,10.30865261563529,4,0,0,0,1,0,1,0,0,0,0,1,3,2020
22,169,2014 Holden Colorado LX (4X2),8,-0.19541313184443815,-0.10229760166643412,1.4181552249873997,-0.3383172418380758,0.7156780925056878,-0.026979852890329403,17,318,1,19990.0,9.903037451255743,10,0,0,0,0,1,0,0,0,1,0,1,0,2014
57,420,2012 Toyota RAV4 CV (2WD),6,-0.19541313184443815,-0.10229760166643412,1.1948013501715165,-0.3383172418380758,0.2445746496916485,0.9573218583606286,2,158,1,14986.0,9.614938437644996,12,0,0,0,1,0,0,1,0,0,0,1,0,2012
37,9,2018 Mazda 2 NEO,3,1.819493336867675,-0.10229760166643412,-0.24472051184152038,-0.3383172418380758,-1.3236755380648566,-1.302413010383655,14,358,1,17990.0,9.79762691183662,6,0,0,0,1,0,0,1,0,0,0,1,2,2018
58,496,2012 Volkswagen Tiguan 132 TSI Pacific,6,-0.19541313184443815,-0.10229760166643412,0.835298046803161,-0.3383172418380758,-0.343375689043855,0.5846769589068472,1,98,1,13913.0,9.540650806483587,12,0,0,1,0,0,1,0,0,0,0,1,0,2012
58,275,2017 Volkswagen Golf 110 TSI Trendline,3,1.819493336867675,-0.10229760166643412,-0.3791621836318933,-0.3383172418380758,-1.5654268785583831,-1.371656911436514,1,44,6,24490.0,10.106060982105628,7,0,0,1,0,0,0,1,0,0,0,1,2,2017
57,420,2013 Toyota RAV4 GX (4X4),6,-0.19541313184443815,-0.10229760166643412,1.2510276322221447,-0.3383172418380758,0.3718035938769702,0.4381156119934809,17,98,1,16913.0,9.735896960342167,11,0,0,0,1,0,1,0,0,0,0,1,0,2013
57,317,2022 Toyota Kluger GX 2WD,6,1.819493336867675,1.7957787101786438,-1.054465500354527,1.6778175690283474,1.349502966788858,0.53626015583844,2,525,1,52995.0,10.877971717988014,2,0,0,1,0,0,0,1,0,0,0,1,1,2022
57,549,2010 Toyota Yaris YR,3,1.819493336867675,-0.10229760166643412,1.1567775871988586,-0.3383172418380758,-1.8268322505999197,-0.656461693183669,2,344,7,8990.0,9.103979355984773,14,0,0,0,1,0,0,1,0,0,0,1,2,2010
15,439,2013 Ford Ranger XLT 3.2 (4X4),8,-0.19541313184443815,-0.10229760166643412,1.2886661579688077,1.0210194626650004,1.1021325636208585,0.8665053296023676,9,449,3,28990.0,10.274740715974103,11,0,0,0,0,1,0,0,0,0,0,1,1,2013
55,523,2019 Suzuki Vitara 1.6L,6,-0.19541313184443815,-0.10229760166643412,-0.9635635767014518,-0.3383172418380758,-1.0993996771634706,-1.1000776658104299,14,296,1,26990.0,10.203258756085228,5,0,0,0,1,1,0,1,0,0,0,1,3,2019
22,503,2017 Holden Trax LS,6,-0.19541313184443815,-0.10229760166643412,-0.20194600251395828,-0.3383172418380758,-1.5654268785583831,-0.4188330459585895,2,460,1,18999.0,9.852194258148577,7,0,0,0,1,0,0,1,0,0,0,1,3,2017
29,161,2014 Kia Cerato S,3,1.819493336867675,-0.10229760166643412,0.4206867279563488,-0.3383172418380758,-0.6960724986907932,-0.30390266637351315,15,158,1,15986.0,9.679531170964893,10,0,0,0,1,0,0,1,0,0,0,1,2,2014
42,530,2017 Nissan X-Trail ST 7 Seat (fwd),6,-0.19541313184443815,1.7957787101786438,0.16601342516884027,-0.3383172418380758,0.3718035938769702,0.13255038682889927,17,96,7,23950.0,10.083765355620846,7,0,0,0,1,0,0,1,0,0,0,1,3,2017
24,300,2013 Hyundai IX35 Highlander (awd),6,-0.19541313184443815,-0.10229760166643412,1.4104956477953712,-0.3383172418380758,-0.343375689043855,-0.08122822514728265,15,47,1,11800.0,9.375939552625749,11,0,0,0,0,0,1,0,0,0,0,1,0,2013
58,93,2017 Volkswagen Arteon 206 TSI R-Line,3,1.819493336867675,-0.10229760166643412,-0.03819022941504795,-0.3383172418380758,-0.343375689043855,-0.08122822514728265,1,8,1,39990.0,10.596409707779776,7,0,0,1,0,0,1,0,0,0,0,1,2,2017
42,399,2011 Nissan Patrol DX (4X4),8,-2.386352565355528,-2.059736579487722,1.8362783197093748,-0.3383172418380758,0.9179628193666983,2.1307246622021454,17,98,1,19413.0,9.873749734272172,13,0,0,0,0,1,0,0,0,0,0,1,0,2011
57,331,2021 Toyota Landcruiser Prado GXL Flat Tailgate,6,-0.19541313184443815,1.7957787101786438,-0.5721312479960322,-0.3383172418380758,0.7156780925056878,0.13255038682889927,15,297,7,78990.0,11.277089200908689,3,0,0,0,0,0,0,0,0,0,0,1,3,2021
54,222,2017 Subaru Forester 2.5I-L,6,-0.19541313184443815,-0.10229760166643412,0.3475633844170087,-0.3383172418380758,0.3718035938769702,0.23633620197612573,15,202,1,23990.0,10.085434038999999,7,0,0,0,1,0,1,0,0,0,0,1,0,2017
35,546,2012 Mahindra XUV500 (AWD),6,-0.19541313184443815,1.7957787101786438,0.46593059234053325,-0.3383172418380758,-0.032174751477738864,-0.026979852890329403,9,97,3,12990.0,9.472012088995733,12,0,0,0,0,1,1,0,0,0,0,1,0,2012
24,466,2016 Hyundai Santa FE Active (4X4),6,-0.19541313184443815,1.7957787101786438,-0.00099841290438434,-0.3383172418380758,0.2445746496916485,0.8665053296023676,17,287,1,28990.0,10.274740715974103,8,0,0,0,1,0,1,0,0,0,0,1,3,2016
15,371,2012 Ford Mondeo LX Tdci,9,-0.19541313184443815,-0.10229760166643412,0.4426827777424403,-0.3383172418380758,-0.343375689043855,-0.8419958951759835,17,47,1,8800.0,9.082620630373812,12,0,0,0,0,0,0,1,0,0,0,1,0,2012
15,219,2012 Ford Falcon XR6,7,-0.19541313184443815,-0.10229760166643412,0.7789237303176666,1.6778175690283474,1.6995988498841472,1.0908028850453002,2,46,7,16999.0,9.740968623038354,12,0,0,0,1,0,0,0,0,1,0,1,1,2012
57,151,2020 Toyota Camry Ascent Hybrid,7,-0.19541313184443815,-0.10229760166643412,-0.20334616151963694,-0.3383172418380758,0.3718035938769702,-2.2852617743201975,15,460,1,37990.0,10.54510456855174,4,1,0,0,0,0,0,1,0,0,0,1,3,2020
57,151,2017 Toyota Camry Altise Hybrid,7,-0.19541313184443815,-0.10229760166643412,-0.0930062371115008,-0.3383172418380758,0.3718035938769702,-1.5130026584610081,17,98,1,32990.0,10.403990075979044,7,1,0,0,0,0,0,1,0,0,0,1,3,2017
42,381,2014 Nissan Navara ST-R (4X4),8,-0.19541313184443815,-0.10229760166643412,1.1360616517179267,-0.3383172418380758,0.3718035938769702,0.7741637326364065,17,12,3,14990.0,9.615205300012315,10,0,0,0,0,1,0,0,0,0,0,1,0,2014
3,409,2017 Audi Q3 2.0 Tfsi Sport Quattro (132KW),6,-0.19541313184443815,-0.10229760166643412,-0.34727855517863554,-0.3383172418380758,-0.343375689043855,-0.5363110884107128,9,568,1,34880.0,10.459697547336718,7,0,0,1,0,0,1,0,0,0,0,1,3,2017
37,141,2019 Mazda CX-3 Maxx Sport (fwd),6,-0.19541313184443815,-0.10229760166643412,0.46440133594405103,-0.3383172418380758,-0.343375689043855,-0.5960441484647451,9,158,1,20986.0,9.951658477397421,5,0,0,0,1,1,0,1,0,0,0,1,3,2019
57,289,2022 Toyota Hilux SR (4X4),8,-0.19541313184443815,-0.10229760166643412,-0.5627806870722252,-0.3383172418380758,0.7156780925056878,0.13255038682889927,17,46,7,59988.0,11.001916491063295,2,0,0,0,0,0,0,0,0,0,0,1,3,2022
58,496,2019 Volkswagen Tiguan 162 TSI Highline,6,-0.19541313184443815,-0.10229760166643412,-0.2575479866399679,-0.3383172418380758,-0.343375689043855,0.23633620197612573,15,252,1,42490.0,10.657047567781314,5,0,0,1,0,0,1,0,0,0,0,1,3,2019
54,304,2014 Subaru Impreza 2.0I (awd),3,1.819493336867675,-0.10229760166643412,-1.2461608122040753,-0.3383172418380758,-0.343375689043855,-0.4772460182501034,17,358,1,23990.0,10.085434038999999,10,0,0,0,1,0,1,0,0,0,0,1,2,2014
42,530,2014 Nissan X-Trail ST (fwd),6,-0.19541313184443815,-0.10229760166643412,0.34985656356677347,-0.3383172418380758,0.3718035938769702,0.13255038682889927,19,547,1,18888.0,9.84633502103182,10,0,0,0,1,0,0,1,0,0,0,1,0,2014
57,331,2023 Toyota Landcruiser 70 Series LC79 Workmate,8,-0.19541313184443815,-0.10229760166643412,-2.2016105162741315,2.2360552813323067,1.9896661165829244,1.4317979274601424,15,46,7,131977.0,11.790390521011409,1,0,0,0,0,1,1,0,0,0,0,1,1,2023
41,506,2015 Mitsubishi Triton GLX (4X4),8,-0.19541313184443815,-0.10229760166643412,0.8713194924270566,-0.3383172418380758,0.3718035938769702,0.23633620197612573,1,98,1,19913.0,9.89917828094803,9,0,0,0,0,1,0,0,0,0,0,1,0,2015
57,287,2010 Toyota HiAce LWB,0,-0.19541313184443815,-2.059736579487722,1.3458007629732542,-0.3383172418380758,0.6068650712314256,1.7920782048364727,17,12,3,17990.0,9.79762691183662,14,0,0,0,1,0,0,0,0,1,0,1,0,2010
3,449,2015 Audi S3 2.0 Tfsi Quattro,7,-0.19541313184443815,-0.10229760166643412,-0.4605654578151394,-0.3383172418380758,-0.343375689043855,-0.4188330459585895,9,47,1,43800.0,10.687411927154141,9,0,0,1,0,0,1,0,0,0,0,1,3,2015
41,506,2019 Mitsubishi Triton GLS (4X4),8,-0.19541313184443815,-0.10229760166643412,0.30096554280037985,-0.3383172418380758,0.2445746496916485,-0.24735623347978206,9,98,1,37990.0,10.54510456855174,5,0,0,0,0,1,0,0,0,0,0,1,3,2019
57,177,2005 Toyota Corolla Ascent,9,-0.19541313184443815,-0.10229760166643412,1.4859668878879164,-0.3383172418380758,-0.6960724986907932,0.07989804220789865,2,430,1,6784.0,8.82246957226897,19,0,0,0,1,0,0,1,0,0,0,1,0,2005
55,447,2014 Suzuki S-Cross GL (4X2),6,-0.19541313184443815,-0.10229760166643412,-0.4413175268716188,-0.3383172418380758,-1.0993996771634706,-1.1000776658104299,17,296,1,19990.0,9.903037451255743,10,0,0,0,1,0,0,1,0,0,0,1,3,2014
23,306,2006 Honda Jazz VTI-S,3,1.819493336867675,-0.10229760166643412,0.3713833494043045,-0.3383172418380758,-1.3236755380648566,-0.9053295196210648,15,85,1,9990.0,9.209439966733019,18,0,0,0,1,0,0,1,0,0,0,1,2,2006
59,541,2015 Volvo XC60 D5 Luxury,6,-0.19541313184443815,-0.10229760166643412,0.5938502969291717,1.0210194626650004,0.2445746496916485,-0.4188330459585895,1,98,1,22913.0,10.03950335645357,9,0,0,0,0,0,1,0,0,0,0,1,0,2015
51,318,2020 Skoda Kodiaq 132 TSI Sportline (4X4),6,-0.19541313184443815,1.7957787101786438,-0.4442544850560478,-0.3383172418380758,-0.343375689043855,-0.026979852890329403,9,300,1,45980.0,10.735983546667017,4,0,0,1,0,0,0,0,0,0,0,1,3,2020
58,275,2013 Volkswagen Golf 110 TDI Highline,3,1.819493336867675,-0.10229760166643412,0.10417423357456869,-0.3383172418380758,-0.343375689043855,-1.7326082828428921,17,30,3,16999.0,9.740968623038354,11,0,0,0,0,0,0,1,0,0,0,1,2,2013
15,439,2016 Ford Ranger XLT 3.2 HI-Rider (4X2),8,-0.19541313184443815,-0.10229760166643412,0.9481688051332201,1.0210194626650004,1.1021325636208585,0.4381156119934809,17,226,1,26990.0,10.203258756085228,8,0,0,0,0,0,0,0,0,1,0,1,1,2016
45,158,2013 Porsche Cayenne Diesel,6,-0.19541313184443815,-0.10229760166643412,0.4090306630257359,1.6778175690283474,0.9179628193666983,-0.13603207209583065,9,356,7,44900.0,10.712215345197256,11,0,0,0,0,0,1,0,0,0,0,1,1,2013
22,503,2015 Holden Trax LTZ,6,-0.19541313184443815,-0.10229760166643412,0.3552208052458065,-0.3383172418380758,-0.6960724986907932,-0.026979852890329403,2,318,1,15995.0,9.680093969966709,9,0,0,0,1,0,0,1,0,0,0,1,0,2015
54,222,2012 Subaru Forester X,6,-0.19541313184443815,-0.10229760166643412,1.2101079194384463,-0.3383172418380758,0.3718035938769702,0.8205286087464609,15,300,1,11980.0,9.3910773406399,12,0,0,0,1,0,1,0,0,0,0,1,0,2012
54,387,2022 Subaru Outback AWD Sport,6,-0.19541313184443815,-0.10229760166643412,-1.539795691056647,-0.3383172418380758,0.3718035938769702,-0.1914037969544527,15,385,7,45999.0,10.736396675471232,2,0,0,0,1,0,1,0,0,0,0,1,3,2022
15,439,2011 Ford Ranger XL (4X4),8,-0.19541313184443815,-0.10229760166643412,2.1346486677522734,-0.3383172418380758,0.9179628193666983,0.8205286087464609,19,506,3,13990.0,9.546169544733285,13,0,0,0,0,1,0,0,0,0,0,1,0,2011
42,530,2019 Nissan X-Trail ST (2WD) (5YR),6,-0.19541313184443815,-0.10229760166643412,-0.9530726619748231,-0.3383172418380758,-0.343375689043855,0.2874903807664528,1,223,1,27990.0,10.239638308916676,5,0,0,0,1,1,0,1,0,0,0,1,3,2019
37,20,2009 Mazda 3 NEO Sport,3,1.819493336867675,-0.10229760166643412,1.6482843995904521,-0.3383172418380758,-0.343375689043855,0.3883706605314973,2,98,1,7450.0,8.916103530553727,15,0,0,0,1,0,0,1,0,0,0,1,0,2009
15,210,2022 Ford Escape ST-Line (fwd),6,-0.19541313184443815,-0.10229760166643412,-1.5630323282063026,-0.3383172418380758,-0.343375689043855,0.48740919916378733,2,351,7,37999.0,10.545341438708522,2,0,0,1,0,0,0,1,0,0,0,1,3,2022
22,108,2012 Holden Barina CD,3,1.819493336867675,-0.10229760166643412,0.48231657271260875,-0.3383172418380758,-1.0993996771634706,-0.5363110884107128,17,318,1,10995.0,9.305286849285137,12,0,0,0,1,0,0,1,0,0,0,1,2,2012
22,153,2014 Holden Captiva 7 LTZ (4X4),6,-0.19541313184443815,1.7957787101786438,0.1772801983030315,-0.3383172418380758,-0.032174751477738864,0.23633620197612573,17,98,1,15913.0,9.67495450393748,10,0,0,0,0,0,1,0,0,0,0,1,0,2014
58,401,2015 Volkswagen Polo GTI,3,1.819493336867675,-0.10229760166643412,-0.012238164837857161,-0.3383172418380758,-0.6960724986907932,-1.166648580237614,17,96,7,22990.0,10.042858113983936,9,0,0,1,0,0,0,1,0,0,0,1,2,2015
41,84,2013 Mitsubishi ASX Aspire (2WD),6,-0.19541313184443815,-0.10229760166643412,0.7307106861105654,-0.3383172418380758,-0.343375689043855,0.026725036613327507,17,303,1,13990.0,9.546169544733285,11,0,0,0,1,1,0,1,0,0,0,1,0,2013
22,172,2009 Holden Commodore International,7,-0.19541313184443815,-0.10229760166643412,1.794861642916854,1.6778175690283474,1.425222565853412,1.3902984515136874,7,521,1,6990.0,8.852378886511985,15,0,0,0,1,0,0,0,0,1,0,1,1,2009
54,387,2019 Subaru Outback 2.5I Premium,6,-0.19541313184443815,-0.10229760166643412,0.13825627768870416,-0.3383172418380758,0.3718035938769702,-0.1914037969544527,9,213,1,32888.0,10.40089353434265,5,0,0,0,1,0,1,0,0,0,0,1,3,2019
57,289,2015 Toyota Hilux SR (4X4),8,-2.386352565355528,-2.059736579487722,0.4775338293351289,-0.3383172418380758,0.9179628193666983,0.2874903807664528,17,158,1,38986.0,10.570983536210546,9,0,0,0,0,1,0,0,0,0,0,1,0,2015
41,506,2013 Mitsubishi Triton GL,8,-2.386352565355528,-2.059736579487722,0.8933476671983783,-0.3383172418380758,0.2445746496916485,1.5138836901939885,17,91,3,12990.0,9.472012088995733,11,0,0,0,1,1,0,0,0,1,0,1,0,2013
15,495,2011 Ford Territory TX (4X4),6,-0.19541313184443815,-0.10229760166643412,1.9302916185163685,1.6778175690283474,0.6068650712314256,0.5846769589068472,2,318,1,6995.0,8.853093836138493,13,0,0,0,0,0,1,0,0,0,0,1,1,2011
15,405,2022 Ford Puma ST-Line,6,1.819493336867675,-0.10229760166643412,-1.6007300446028678,-3.61098125449118,-2.757055310312451,-1.4418440832843076,2,385,7,30800.0,10.335302435967074,2,0,0,1,0,0,0,1,0,0,0,1,2,2022
58,401,2016 Volkswagen Polo 81 TSI Comfortline,3,1.819493336867675,-0.10229760166643412,0.038588254325835694,-0.3383172418380758,-2.1104528622608916,-1.807961285851164,1,376,1,16990.0,9.740439071085758,8,0,0,1,0,0,0,1,0,0,0,1,2,2016
37,143,2013 Mazda CX-5 Grand Tourer (4X4),6,-0.19541313184443815,-0.10229760166643412,0.7431914960038983,-0.3383172418380758,-0.032174751477738864,-1.166648580237614,17,158,1,19986.0,9.902837341194541,11,0,0,0,0,0,1,0,0,0,0,1,0,2013
22,182,2010 Holden Cruze CDX,7,-0.19541313184443815,-0.10229760166643412,1.2742807379312595,-0.3383172418380758,-0.6960724986907932,-0.08122822514728265,1,330,3,12990.0,9.472012088995733,14,0,0,0,1,0,0,1,0,0,0,1,0,2010
37,141,2016 Mazda CX-3 Maxx (fwd),6,-0.19541313184443815,-0.10229760166643412,0.6279979617338994,-0.3383172418380758,-0.343375689043855,-0.9053295196210648,14,202,1,22990.0,10.042858113983936,8,0,0,0,1,0,0,1,0,0,0,1,0,2016
55,487,2012 Suzuki Swift GA,3,1.819493336867675,-0.10229760166643412,0.8829371864186099,-0.3383172418380758,-1.5654268785583831,-1.302413010383655,17,223,1,9990.0,9.209439966733019,12,0,0,0,1,1,0,1,0,0,0,1,2,2012
15,495,2006 Ford Territory Turbo (4X4),6,-0.19541313184443815,-0.10229760166643412,1.8181162023075383,1.6778175690283474,1.6995988498841472,2.7202653721962866,14,385,7,14990.0,9.615205300012315,18,0,0,0,1,0,1,0,0,0,0,1,1,2006
41,392,2006 Mitsubishi Pajero Exceed LWB (4X4),6,-0.19541313184443815,1.7957787101786438,0.8842905984526273,1.6778175690283474,1.567769475831147,2.4847945574364356,7,330,3,18970.0,9.850666776352545,18,0,0,0,1,0,0,0,0,0,0,1,1,2006
4,18,2015 BMW 228I,2,-2.386352565355528,-1.0720922910481312,-0.18858857278929753,-0.3383172418380758,-0.343375689043855,-0.7794194190154506,15,107,1,29880.0,10.304978105888882,9,0,0,1,0,0,0,0,0,1,0,1,0,2015
41,84,2017 Mitsubishi ASX LS (2WD),6,-0.19541313184443815,-0.10229760166643412,-0.10535418377476019,-0.3383172418380758,-0.343375689043855,-0.13603207209583065,2,303,1,23990.0,10.085434038999999,7,0,0,0,1,0,0,1,0,0,0,1,3,2017
3,410,2018 Audi Q5 2.0 TDI Quattro Design,6,-0.19541313184443815,-0.10229760166643412,0.5279840143640981,-0.3383172418380758,-0.343375689043855,-1.302413010383655,15,98,1,34913.0,10.460643173884725,6,0,0,0,0,0,1,0,0,0,0,1,3,2018
23,137,2021 Honda CR-V VTI LX (awd) 5 Seats,6,-0.19541313184443815,-0.10229760166643412,-1.8044740623248212,-0.3383172418380758,-1.3236755380648566,-0.13603207209583065,9,296,1,49290.0,10.805496787584513,3,0,0,0,1,0,1,0,0,0,0,1,3,2021
22,149,2009 Holden Calais V,7,-0.19541313184443815,-0.10229760166643412,0.7195321006792718,1.6778175690283474,1.425222565853412,1.0908028850453002,2,39,3,14990.0,9.615205300012315,15,0,0,0,1,0,0,0,0,1,0,1,1,2009
55,487,2017 Suzuki Swift GL Navigator,3,1.819493336867675,-0.10229760166643412,-1.3325624649102863,-0.3383172418380758,-2.1104528622608916,-1.807961285851164,9,358,1,21990.0,9.998388557730848,7,0,0,0,1,0,0,1,0,0,0,1,2,2017
57,177,2018 Toyota Corolla Hybrid,3,1.819493336867675,-0.10229760166643412,-0.35938130981620386,-0.3383172418380758,-0.6960724986907932,-2.3694069978715007,17,41,1,27888.0,10.23598762483351,6,1,0,0,0,0,0,1,0,0,0,1,2,2018
15,211,2022 Ford Everest Sport (4X4),6,-0.19541313184443815,1.7957787101786438,-1.8319420200325498,1.6778175690283474,0.9179628193666983,0.4381156119934809,2,98,1,89990.0,11.40746494431207,2,0,0,0,0,0,0,0,0,0,0,1,3,2022
15,220,2010 Ford Fiesta LX,7,-0.19541313184443815,-0.10229760166643412,0.9885503172352762,-0.3383172418380758,-1.0993996771634706,-0.9053295196210648,10,171,4,7990.0,8.986071187374463,14,0,0,0,1,1,0,1,0,0,0,1,0,2010
24,291,2019 Hyundai I30 Active,3,-0.19541313184443815,-0.10229760166643412,-0.29137379758643656,-0.3383172418380758,-0.343375689043855,-0.13603207209583065,17,460,1,22990.0,10.042858113983936,5,0,0,0,1,0,0,1,0,0,0,1,3,2019
22,509,2015 Holden UTE SS Storm,8,-2.386352565355528,-3.0702492154064758,0.14192815768258318,2.2360552813323067,2.62416022864432,2.0940798058386787,14,460,1,34990.0,10.462846164547514,9,0,0,0,1,0,0,0,0,1,0,1,1,2015
29,161,2007 Kia Cerato,7,-0.19541313184443815,-0.10229760166643412,0.6702977645013652,-0.3383172418380758,-0.343375689043855,0.6326678384421505,2,66,1,8990.0,9.103979355984773,17,0,0,0,1,1,0,1,0,0,0,1,0,2007
37,106,2010 Mazda BT-50 Boss B3000 Freestyle DX+,8,-2.386352565355528,-1.0720922910481312,0.6546091562999837,-0.3383172418380758,0.9179628193666983,0.3381653434600557,17,171,4,14990.0,9.615205300012315,14,0,0,0,0,1,0,0,0,1,0,1,0,2010
22,153,2013 Holden Captiva 7 LX (4X4),6,-0.19541313184443815,1.7957787101786438,0.7419853409303451,-0.3383172418380758,-0.032174751477738864,0.23633620197612573,9,273,1,12990.0,9.472012088995733,11,0,0,0,0,0,1,0,0,0,0,1,0,2013
29,479,2021 Kia Sportage S (fwd),6,-0.19541313184443815,-0.10229760166643412,-0.1437048902560646,-0.3383172418380758,-0.343375689043855,0.13255038682889927,17,421,7,28990.0,10.274740715974103,3,0,0,0,1,0,0,1,0,0,0,1,3,2021
41,506,2017 Mitsubishi Triton GLX Plus (4X4),8,-0.19541313184443815,-0.10229760166643412,0.5793822736369936,-0.3383172418380758,0.2445746496916485,-0.026979852890329403,17,98,1,27990.0,10.239638308916676,7,0,0,0,0,0,0,0,0,0,0,1,0,2017
58,496,2018 Volkswagen Tiguan 162 TSI Highline,6,-0.19541313184443815,-0.10229760166643412,0.03441475006028387,-0.3383172418380758,-0.343375689043855,0.23633620197612573,17,396,1,39888.0,10.593855875645637,6,0,0,1,0,0,1,0,0,0,0,1,3,2018
